id,slug,firstname,lastname,full_name,company,normalized_company,company_candidates,job_title,image_url,has_bio,has_sessions,tags,top,top_order
331407a0-e368-f111-8fcb-6045bd9543bb,martin-hullin-director-network-for-technological-resilience-sovereignty-europes-future-program,Martin,Hullin,Martin Hullin,Bertelsmann Stiftung ,bertelsmann stiftung,bertelsmann stiftung,"Director, Network for Technological Resilience & Sovereignty, Europe's Future Program",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b3dfa794-24cd-4a8c-8ce4-b7bfe0cb7aaf,True,True,Artificial Intelligence & Robotics | DeepTech | Sovereignty & GovTech,False,10000
26809f05-4563-f111-8fcb-6045bd954326,anne-imbert-vp-brand-sponsorship-advertising,Anne,Imbert,Anne Imbert,Orange,orange,orange,"VP Brand, Sponsorship & Advertising",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7dbaaec4-ebe2-476a-b78c-4ddbe4770fe6,True,True,Artificial Intelligence & Robotics | Marketing & Advertising,False,10000
26715a6c-5566-f111-8fcb-6045bd954326,david-iop-loreal-luxe-global-vice-president-communications-engagement,David,Iop,David Iop,L'Oréal,loreal,loreal,L’Oréal Luxe Global Vice President Communications & Engagement,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c240aa2b-3129-4db9-9557-d4b96d2f41f3,True,True,Artificial Intelligence & Robotics | Diversity & Inclusion | Food & Agriculture,False,10000
0bbcb0cf-258f-4063-a54b-d260856a68a4,stephane-israel-managing-director-aws-european-sovereign-cloud-digital-sovereignty,Stéphane,Israël,Stéphane Israël,Amazon Web Services,amazon web services,amazon web services,"Managing Director, AWS European Sovereign Cloud & Digital Sovereignty",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/a9b4af67-7a8d-47d3-9bc9-e76d93dac53b,True,False,,False,10000
7d1b9569-3866-f111-8fcb-6045bd954326,nat-ives-director-enterprise-benelux-france-and-nordics,Nat,Ives,Nat Ives,NVIDIA,nvidia,nvidia,"Director Enterprise - Benelux, France and Nordics",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c7898448-3f4d-4bec-8174-5a9c3d8eae21,True,True,,False,10000
f511f567-b360-f111-8fcb-6045bd954326,nathaniel-ives-director-enterprise-nvidia-benelux-france-and-nordics,Nathaniel,Ives ,Nathaniel Ives,NVIDIA,nvidia,nvidia,"Director Enterprise NVIDIA Benelux, France and Nordics",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/307488bd-3ce4-40a4-8f02-5fb7a6d7b203,False,True,,False,10000
8b0a3273-ff60-f111-8fcb-6045bd954326,sridhar-iyengar-managing-director-europe,Sridhar,Iyengar,Sridhar Iyengar,Zoho Corporation,zoho,zoho,Managing Director (Europe),https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e197e4fa-7e02-4fa2-aea6-a73467997db8,True,True,DeepTech | Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity,False,10000
53e741ca-df4d-f111-8ef3-6045bd9548dc,michael-j-clarke-vp-of-product-subscriptions,Michael,J. Clarke,Michael J. Clarke,POLITICO,politico,politico,"VP of Product, Subscriptions",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b31b44e2-706a-4cb3-8350-3fafbe446002,True,True,,False,10000
4ebfa522-b51c-4c78-96e1-c7ed18c4a41d,fanny-jacq-chief-medical-officer,Fanny,Jacq,Fanny Jacq,Eutelmed,eutelmed,eutelmed,Chief Medical Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/d14c019c-1ece-473d-9484-935c4c137137,True,True,Artificial Intelligence & Robotics | Consulting & B2B services | Healthcare & Wellness,False,10000
a4cfad7f-716d-468c-97ae-c1a8e7993ce9,severine-jacquet-strategic-partnerships-advisor,Séverine,JACQUET,Séverine JACQUET,FRAUNHOFER-GESELLSCHAFT,fraunhofer gesellschaft,fraunhofer gesellschaft,Strategic Partnerships Advisor,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/30c0a17e-5c7b-40e7-8fd3-16d7a7dd5435,True,True,Cybersecurity & Defense | Mobility & Smart Cities,False,10000
d8b8eabc-0164-f111-8fcb-6045bd954326,erwan-jagueneau-directeur-supply-chain,Erwan,Jagueneau,Erwan Jagueneau,Wandercraft,wandercraft,wandercraft,Directeur Supply Chain,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1648e7ca-7569-46ec-91a7-845e14e31323,True,True,Consulting & B2B services | Diversity & Inclusion | HR & EdTech & Future of Work | Growth & Startup & Investment,False,10000
7f9f9db3-d363-f111-8fcb-6045bd954326,christophe-jakubyszyn-editor-in-chief,Christophe ,Jakubyszyn,Christophe  Jakubyszyn,Les Echos,les echos,les echos,Editor in Chief,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e328be2e-857b-4558-ba6a-3a4b01d32aff,True,True,Artificial Intelligence & Robotics | Sovereignty & GovTech | HR & EdTech & Future of Work,False,10000
06bccdd9-e24d-f111-8ef3-6045bd9548dc,tatiana-jama-founder-managing-partner,Tatiana,Jama,Tatiana Jama,SISTAFUND,sistafund,sistafund,Founder & Managing Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/0b5a196c-174f-4ca9-aad0-935cf4b8d3c0,True,True,DeepTech | Diversity & Inclusion | Artificial Intelligence & Robotics,False,10000
2115f31e-a862-f111-8fcb-6045bd954326,mathieu-jamot-senior-partner,Mathieu,Jamot,Mathieu Jamot,Roland Berger,roland berger,roland berger,Senior Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7d710f73-d7ea-4676-aaf9-e57531d724ad,True,True,,False,10000
e540837c-334d-f111-8ef3-6045bd9548dc,mathilde-janicot-co-founder,Mathilde,Janicot,Mathilde Janicot,Revolty,revolty,revolty,Co-founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ae3185e9-e6b0-4439-916c-c33820dcdf25,True,True,Energy & Greentech | DeepTech,False,10000
326e4576-b360-f111-8fcb-6045bd954326,marjorie-janiewicz-chief-revenue-officer,Marjorie,Janiewicz,Marjorie Janiewicz,Mistral,mistral,mistral,Chief Revenue Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/5fafd9b3-bdd7-403a-9264-71d9196719be,True,True,Artificial Intelligence & Robotics,False,10000
43c35528-879e-4be5-a739-830f0e1526f6,xavier-jaravel-professor-of-economics-and-chairman-of-the-french-council-of-economic-analysis,Xavier,Jaravel,Xavier Jaravel,London School of Economics,london school of economics,london school of economics,Professor of Economics and Chairman of the French Council of Economic Analysis,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/42136ea8-a9c9-4375-8656-7e8784796375,True,True,Diversity & Inclusion | Artificial Intelligence & Robotics | Growth & Startup & Investment,False,10000
c0cc6d92-d5cb-440e-8daf-76fd369d59d6,christophe-javaud-executive-director,Christophe,Javaud,Christophe Javaud,Institut Gustave Roussy,institut gustave roussy,institut gustave roussy,Executive Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b131948f-532c-48e6-a463-094608e7e8b6,True,True,Growth & Startup & Investment | Healthcare & Wellness,False,10000
b87f5d46-4045-f111-8ef2-6045bd954320,julie-jeanniot-senior-brand-manager,Julie,Jeanniot,Julie Jeanniot,Riot Games,riot games,riot games,Senior Brand Manager,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/832cc38e-dea3-43d3-a1a4-e90fbc3b1aae,True,True,Gaming & Sports & Esports | Diversity & Inclusion,False,10000
19664ba1-2ba9-4a23-aa7d-1cb15dac1a46,charlotte-jee-news-editor,Charlotte,Jee,Charlotte Jee,MIT Technology Review,mit technology review,mit technology review,News Editor,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/f54ddff7-cfed-4aba-8215-3efd7f41d1de,True,True,Artificial Intelligence & Robotics | Cybersecurity & Defense | DeepTech,False,10000
0d225627-1645-4607-98b2-e501a446c9df,catherine-jestin-executive-vice-president-digital,Catherine,Jestin,Catherine Jestin,Airbus,airbus,airbus,Executive Vice President Digital,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/620abcd8-0df6-42ac-917a-5d1a24096b77,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Sovereignty & GovTech,False,10000
924ab831-7044-f111-8ef2-6045bd954320,camille-jeunet-kelway-cnrs-researcher-co-founder-ceo-of-neurathletics,Camille,Jeunet-Kelway,Camille Jeunet-Kelway,neurathletics,neurathletics,neurathletics,CNRS Researcher - Co-founder & CEO of neurathletics,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/f7381734-8003-47f1-bb45-648602747724,True,True,Gaming & Sports & Esports | DeepTech | Healthcare & Wellness,False,10000
8840e769-8f47-f111-8ef3-6045bd9548dc,xuan-jiang-co-founder,Xuan,Jiang,Xuan Jiang,D-Robotics,d robotics,d robotics,Co-founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/3ea336c7-802a-4462-aee4-947a69cd78bd,True,True,Artificial Intelligence & Robotics,False,10000
063333c1-5c3e-f111-8ef2-6045bd954320,roxane-joannides-presidente-fondatrice,Roxane,Joannidès,Roxane Joannidès,OHé - Orthographe Héros,ohe orthographe heros,ohe orthographe heros,Présidente Fondatrice,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/27a4427d-390b-41ae-85b8-0bfcd68231f3,True,True,HR & EdTech & Future of Work | Growth & Startup & Investment,False,10000
44cb844f-e94d-f111-8ef3-6045bd9548dc,isabelle-johannessen-startup-battlefield-program-director,Isabelle,Johannessen,Isabelle Johannessen,TechCrunch,techcrunch,techcrunch,Startup Battlefield Program Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/49c5809b-bbe6-446c-ba7d-f60a6c5b2ee3,True,True,Artificial Intelligence & Robotics | DeepTech | Energy & Greentech,False,10000
62e66dac-8766-4f64-a32c-3ab0cad6934c,evan-juge-full-stack-developer,Evan,Juge,Evan Juge,Digitaleo,digitaleo,digitaleo,Full-Stack Developer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ffb08917-4c4e-4891-8133-93c969df5fe0,True,True,,False,10000
83acaff9-7166-f111-8fcb-6045bd954326,yannick-jung-deputy-coo-group-exco-member-head-of-commercial-personal-banking-in-the-eurozone,Yannick,Jung,Yannick Jung,BNP Paribas,bnp paribas,bnp paribas,"Deputy COO – Group ExCo member, Head of Commercial & Personal Banking in the Eurozone",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c0305341-0acf-457d-90b7-d8d7243ccd95,False,True,,False,10000
90c6f07d-e159-f111-8fcb-6045bd954326,won-joong-jung-centre-head,Won-joong,Jung,Won-joong Jung,C4IR Korea,c4ir korea,c4ir korea,Centre Head,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/47703869-a508-4c33-bcfb-0911fe369f85,True,True,Artificial Intelligence & Robotics | DeepTech | Sovereignty & GovTech,False,10000
bd385300-fcf7-4eeb-9a01-bf3dbcedffeb,jamie-justice-executive-director-xprize-healthspan,Jamie,Justice,Jamie Justice,XPrize,xprize,xprize,Executive Director XPRIZE Healthspan,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/48471a63-4786-4e52-a7df-711946800f17,True,False,DeepTech | Healthcare & Wellness,False,10000
1ac6fe0a-803d-410d-a8ce-713cd7c1720b,imene-kabouya-partner-board-member-artificial-intelligence-business-unit,Imène,Kabouya,Imène Kabouya,Wavestone,wavestone,wavestone,"Partner, Board member – Artificial Intelligence Business Unit",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/9868d54c-fba8-4bf3-98c2-c2474704c11c,True,True,,False,10000
c8be8ee2-a268-f111-8fcb-6045bd954326,harshit-kacholiya-moderateur,Harshit,Kacholiya,Harshit Kacholiya,iSPIRT,ispirt,ispirt,Modérateur,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ec27de8e-3ee4-459d-8264-42d863ebdccb,True,True,Artificial Intelligence & Robotics | Sovereignty & GovTech,False,10000
5d457c25-4a63-f111-8fcb-6045bd954326,mehmet-fatih-kacir-minister,Mehmet Fatih,Kacır,Mehmet Fatih Kacır,Ministry of Industry and Technology of Türkiye,ministry of industry technology of turkiye,ministry of industry technology of turkiye,Minister,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/8e6b9127-696e-4ae5-aceb-12485753044b,True,True,,False,10000
4a3f89ed-3063-f111-8fcb-6045bd954326,charlotte-kan-moderator,Charlotte,Kan​,Charlotte Kan​,International Moderator​,moderator,moderator,Moderator,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/643d449a-d5d9-4751-a81e-7e24dc065e1c,True,True,Media & Entertainment & Creators Economy | Diversity & Inclusion | Fintech & Banking & Compliance,False,10000
48245e0a-375b-f111-8fcb-6045bd954326,hussein-kanji-partner,Hussein,Kanji,Hussein Kanji,Hoxton Ventures,hoxton ventures,hoxton ventures,Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/15cb0454-a883-4c67-bfd8-789314689a22,True,True,,False,10000
a5bd84c0-2c54-f111-8fcb-6045bd954326,renee-kaplan-head-of-partnerships-france,Renée,Kaplan,Renée Kaplan,Substack,substack,substack,Head of Partnerships France,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/37bb39e5-1e2d-49ab-a28f-afd4b38ec31a,True,True,Media & Entertainment & Creators Economy | Artificial Intelligence & Robotics | Cybersecurity & Defense,False,10000
8215c143-e068-f111-8fcb-6045bd9543bb,jason-karaian-deputy-business-editor,Jason,Karaian,Jason Karaian,The New York Times  ,the new york times,the new york times,Deputy Business Editor,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/286895d7-c261-413f-9be5-8d666eb8e566,True,True,Growth & Startup & Investment | HR & EdTech & Future of Work | Fintech & Banking & Compliance,False,10000
570a5815-1e60-f111-8fcb-6045bd954326,jean-michel-karam-fondateur-president-directeur-general,Jean-Michel,Karam,Jean-Michel Karam,MEMSCAP,memscap,memscap,Fondateur & Président Directeur-Général,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/78a8dafc-37d7-41a5-8695-9176d78afee8,False,True,,False,10000
20e688bb-a25d-f111-8fcb-6045bd954326,elisha-karmitz-directeur-general,Elisha,Karmitz,Elisha Karmitz,MK2,mk2,,Directeur Général,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/4703ae5d-320b-44b4-91ae-c622012af5a1,True,True,Media & Entertainment & Creators Economy,False,10000
a694aae9-7466-f111-8fcb-6045bd954326,michael-kassan-founder-ceo,Michael,Kassan,Michael Kassan,3C Ventures,3c ventures,3c ventures,Founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c2907c87-3938-4631-aec6-be9646fd28fe,True,True,Consulting & B2B services | Marketing & Advertising | Media & Entertainment & Creators Economy,False,10000
fc4c194f-1e63-f111-8fcb-6045bd954326,collins-kathuli-managing-partner,Collins,KATHULI,Collins KATHULI,OLIQ AFRICA,oliq africa,oliq africa,Managing Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/853293e2-5d79-473b-82e3-a05e8ee17ba4,True,True,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Growth & Startup & Investment,False,10000
539b94d0-b85e-f111-8fcb-6045bd954326,terry-kawaja-ceo-founder,Terry,Kawaja,Terry Kawaja,LUMA Partners,luma partners,luma partners,CEO & Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/16b0a07e-e7c9-492d-a2db-e9a48d596773,True,True,Growth & Startup & Investment | Media & Entertainment & Creators Economy | Artificial Intelligence & Robotics,False,10000
fae99404-104a-f111-8ef3-6045bd9548dc,erkki-keldo-minister-of-economy-and-industry,Erkki,Keldo,Erkki Keldo,Government of Estonia,government of estonia,government of estonia,Minister of Economy and Industry,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e77c9b8e-2ac9-46a9-9ea5-ea606d8f77b7,True,True,DeepTech | Cybersecurity & Defense | Industry & Supply Chain,False,10000
d2417e00-5f48-f111-8ef3-6045bd9548dc,philippe-keryer-chief-strategy-and-innovation-officer,Philippe,Keryer,Philippe Keryer,Thales,thales,thales,Chief Strategy and Innovation Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/36c217ba-552a-4957-9e88-1a9a19f4a30f,True,True,Artificial Intelligence & Robotics | Growth & Startup & Investment,False,10000
4dd32daa-014e-f111-8ef3-6045bd9548dc,daniel-keyworth-executive-director-performance-technology-systems,Daniel,Keyworth,Daniel Keyworth,McLaren Racing,mclaren racing,mclaren racing,"Executive Director, Performance Technology & Systems",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1875ce86-c3cd-4b70-bc42-42e2e81432aa,False,True,,False,10000
45e70aed-a864-f111-8fcb-6045bd954326,erwan-kezzar-ceo,Erwan,KEZZAR,Erwan KEZZAR,Contournement,contournement,contournement,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/83ecd2b0-5c28-4c95-b48c-f6a83ddef6e7,True,True,Artificial Intelligence & Robotics | Consulting & B2B services | HR & EdTech & Future of Work,False,10000
b02e6108-c955-f111-8fcb-6045bd954326,daniel-khamdamov-phantasia,Daniel,Khamdamov,Daniel Khamdamov,Arte,arte,arte,PhantasIA,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/6b9a2c02-e646-4624-83da-9b1c6e30bd4e,True,True,Media & Entertainment & Creators Economy,False,10000
346ad901-e747-f111-8ef3-6045bd9548dc,zeinab-khanafer-senior-account-director,Zeinab,Khanafer,Zeinab Khanafer,LinkedIn EMEA,linkedin emea,linkedin emea,Senior Account Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/5796fc58-f9d0-432f-b244-3e33d18041c5,True,True,HR & EdTech & Future of Work,False,10000
86ab9ff7-d164-f111-8fcb-6045bd954326,kemel-kharbachi-founder-ceo,Kemel,Kharbachi,Kemel Kharbachi,EOS X SPACE,eos x space,eos x space,Founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/53f9a8b0-4457-4fd6-95bf-6bd61477a943,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Healthcare & Wellness,False,10000
d2cc1c8c-5d48-f111-8ef3-6045bd9548dc,arjun-kharpal-senior-technology-correspondent,Arjun,Kharpal,Arjun Kharpal,CNBC,cnbc,cnbc,Senior Technology Correspondent,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/a5baad63-3c33-4048-bf16-bc54d9f82725,True,True,Artificial Intelligence & Robotics | DeepTech | Gaming & Sports & Esports,False,10000
d18fe70a-e84d-f111-8ef3-6045bd9548dc,dhekra-khelifi-operating-partner,Dhekra,Khelifi,Dhekra Khelifi,216 Capital,216 capital,216 capital,Operating Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/aa3c323a-3a3f-4af4-b80e-8629b2919f16,True,True,Artificial Intelligence & Robotics | Growth & Startup & Investment | Fintech & Banking & Compliance,False,10000
a2e693ba-b9da-4bfd-8605-56c1f111736a,janus-kizenevic-vice-minister-of-finance,Januš,Kizenevič,Januš Kizenevič,Republic of Lithuania,republic of lithuania,republic of lithuania,Vice-Minister of Finance,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/de865f49-5bae-431e-90b4-7bfedc45e3bc,True,True,Fintech & Banking & Compliance | Sovereignty & GovTech,False,10000
08257890-0b59-f111-8fcb-6045bd954326,francois-klein-ceo,François,Klein,François Klein,Digital Rise,digital rise,digital rise,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/04a9fe64-a915-4fd2-9b58-c57cba15c7cb,True,True,Marketing & Advertising | Media & Entertainment & Creators Economy | Consulting & B2B services,False,10000
ed92c029-0d64-f111-8fcb-6045bd954326,heloise-klitting-responsable-des-operations,Héloïse,Klitting,Héloïse Klitting,Make.org,make org,make org,Responsable des Opérations,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/38503f22-24d0-4e25-a2ec-d97809381be5,True,True,Energy & Greentech | Food & Agriculture | Sovereignty & GovTech,False,10000
576e8c19-1d64-f111-8fcb-6045bd954326,kristell-klosowski-head-of-strategy-and-operations,Kristell,Klosowski ,Kristell Klosowski,Google France,google france,google france,Head of Strategy and Operations,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/2773388d-1165-4d31-b712-9e0746862c68,True,True,,False,10000
7e04de47-0e65-f111-8fcb-6045bd954326,christine-knackfuss-nikolic-chief-sovereignty-officer,Christine,Knackfuss-Nikolic,Christine Knackfuss-Nikolic,T-systems,t systems,t systems,Chief Sovereignty Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/f50619ff-57b8-480b-9758-13d019b42ad9,True,True,Artificial Intelligence & Robotics | Sovereignty & GovTech | Cybersecurity & Defense,False,10000
ec78ed80-2160-f111-8fcb-6045bd954326,gaspard-koenig-philosophe-et-ecrivain,Gaspard,Koenig,Gaspard Koenig,.,,,Philosophe et écrivain,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/cc90fb57-c97f-47d0-bc74-db1a6349933b,True,True,,False,10000
c36d28b3-813d-f111-8ef2-6045bd954320,dan-kohn-head-of-ecosystem-development,Dan ,Kohn,Dan  Kohn,SEPTEO,septeo,septeo,Head of Ecosystem Development,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/2ba6975e-435e-48aa-a12e-04bfd656c62a,True,True,Artificial Intelligence & Robotics | Sovereignty & GovTech | Media & Entertainment & Creators Economy,False,10000
3b920308-8953-f111-8fcb-6045bd954326,janis-kolomenskis-ceo-founder,Jānis,Kolomenskis,Jānis Kolomenskis,YENA.AI,yena ai,yena ai,CEO & Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1b6a28dc-3ad9-4937-919f-094727c5b951,True,True,HR & EdTech & Future of Work | Artificial Intelligence & Robotics | Growth & Startup & Investment,False,10000
a5c12ea7-c760-f111-8fcb-6045bd954326,agnes-koops-global-vice-chair-global-chief-commercial-officer,Agnes,Koops,Agnes Koops,PwC,pwc,pwc,"Global Vice Chair, Global Chief Commercial Officer",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/4ae544bb-55a5-4abe-bf9a-a184e9068b54,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense,False,10000
0cf6bb18-0f82-4fea-92dc-247d0cea1174,akhila-kosaraju-ceo-co-founder,Akhila,Kosaraju,Akhila Kosaraju,Phare Bio,phare bio,phare bio,CEO & co-founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/cbb3f60b-53f0-4bda-ae8f-211b2872fa44,True,True,Artificial Intelligence & Robotics | Healthcare & Wellness,False,10000
b9c6ab4f-9461-f111-8fcb-6045bd954326,helin-kose-oratrice,Helin,Köse,Helin Köse,Aura,aura,aura,Oratrice,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/3481ea39-48de-4c1a-a7d3-dd4ab7703416,True,True,Media & Entertainment & Creators Economy,False,10000
0051d92f-2855-f111-8fcb-6045bd954326,luv-kothari-gm-ai-forward-deployed-engineering-fde,Luv,Kothari,Luv Kothari,Snowflake,snowflake,snowflake,"GM, AI Forward Deployed Engineering (FDE)",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/d209c70b-2e5f-469d-a15b-ad05252236a3,True,True,,False,10000
62d216af-2365-f111-8fcb-6045bd954326,alexandre-kouchner-ceo,Alexandre,Kouchner,Alexandre Kouchner,AK Conseils,ak conseils,ak conseils,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/91110fee-1cf5-4d83-bd62-2c34c333456f,True,True,Sovereignty & GovTech | Energy & Greentech | Media & Entertainment & Creators Economy,False,10000
807efd79-c964-f111-8fcb-6045bd954326,noelle-krajcman-mediatrice-de-mathematiques,Noëlle,Krajcman,Noëlle Krajcman,Universcience,universcience,universcience,Médiatrice de mathématiques,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/5b58d2e5-54ec-419f-a014-068e6b79da5f,True,True,Media & Entertainment & Creators Economy | HR & EdTech & Future of Work | Diversity & Inclusion,False,10000
aab698f8-5e65-f111-8fcb-6045bd954326,tariq-krim-founder,Tariq,Krim,Tariq Krim,Human Intention,human intention,human intention,Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/5fd13802-e9f6-45be-bd0f-7511f89c182d,True,True,,False,10000
872e6fa8-c35e-f111-8fcb-6045bd954326,slawomir-krupa-directeur-general,Slawomir,Krupa,Slawomir Krupa,Societe Generale,societe generale,societe generale,Directeur général,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7c89d8f7-df82-49fd-b6fd-463111f3006b,True,True,Fintech & Banking & Compliance | Industry & Supply Chain | Energy & Greentech,False,10000
a8ac54fa-6826-47eb-84da-2962a21fbf56,andre-kudelski-chairman,André,Kudelski,André Kudelski,Kudelski,kudelski,kudelski,Chairman,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/fb0df76b-e11b-447a-8dea-3071fec702a9,True,True,,False,10000
d3dc821e-b160-f111-8fcb-6045bd954326,romain-kuentz-speaker-animateur,Romain,KUENTZ,Romain KUENTZ,France esport,france esport,france esport,speaker / animateur,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/60da71ca-aeee-4ed4-9abc-6ab831373dcf,True,True,Gaming & Sports & Esports,False,10000
